,codigo_municipio,municipio,uf,ano,valor
562,1200500,Sena Madureira,Acre,2016,2
563,1200450,Senador Guiomard,Acre,2016,205
564,1200609,Tarauacá,Acre,2016,819
565,1200708,Xapuri,Acre,2016,0
566,1600105,Amapá,Amapá,2016,32
567,1600204,Calçoene,Amapá,2016,1366
568,1600212,Cutias,Amapá,2016,7
569,1600238,Ferreira Gomes,Amapá,2016,197
570,1600253,Itaubal,Amapá,2016,17
571,1600279,Laranjal do Jari,Amapá,2016,150
572,1600303,Macapá,Amapá,2016,1138
573,1600402,Mazagão,Amapá,2016,2312
574,1600501,Oiapoque,Amapá,2016,789
575,1600154,Pedra Branca do Amapari,Amapá,2016,1607
576,1600535,Porto Grande,Amapá,2016,758
577,1600550,Pracuúba,Amapá,2016,18
578,1600600,Santana,Amapá,2016,1506
579,1600055,Serra do Navio,Amapá,2016,895
580,1600709,Tartarugalzinho,Amapá,2016,735
581,1600808,Vitória do Jari,Amapá,2016,96
582,1300029,Alvarães,Amazonas,2016,522
583,1300060,Amaturá,Amazonas,2016,5
584,1300086,Anamã,Amazonas,2016,7
585,1300102,Anori,Amazonas,2016,2
586,1300144,Apuí,Amazonas,2016,37
587,1300201,Atalaia do Norte,Amazonas,2016,2294
588,1300300,Autazes,Amazonas,2016,63
589,1300409,Barcelos,Amazonas,2016,3952
590,1300508,Barreirinha,Amazonas,2016,1
591,1300607,Benjamin Constant,Amazonas,2016,298
592,1300631,Beruri,Amazonas,2016,9
593,1300680,Boa Vista do Ramos,Amazonas,2016,3
594,1300706,Boca do Acre,Amazonas,2016,124
595,1300805,Borba,Amazonas,2016,59
596,1300839,Caapiranga,Amazonas,2016,4
597,1300904,Canutama,Amazonas,2016,575
598,1301001,Carauari,Amazonas,2016,536
599,1301100,Careiro,Amazonas,2016,287
600,1301159,Careiro da Várzea,Amazonas,2016,154
601,1301209,Coari,Amazonas,2016,1511
602,1301308,Codajás,Amazonas,2016,2
603,1301407,Eirunepé,Amazonas,2016,567
604,1301506,Envira,Amazonas,2016,66
605,1301605,Fonte Boa,Amazonas,2016,175
606,1301654,Guajará,Amazonas,2016,2064
607,1301704,Humaitá,Amazonas,2016,1174
608,1301803,Ipixuna,Amazonas,2016,1277
609,1301852,Iranduba,Amazonas,2016,350
610,1301902,Itacoatiara,Amazonas,2016,257
611,1301951,Itamarati,Amazonas,2016,582
612,1302009,Itapiranga,Amazonas,2016,3
613,1302108,Japurá,Amazonas,2016,757
614,1302207,Juruá,Amazonas,2016,38
615,1302306,Jutaí,Amazonas,2016,583
616,1302405,Lábrea,Amazonas,2016,1697
617,1302504,Manacapuru,Amazonas,2016,184
618,1302553,Manaquiri,Amazonas,2016,5
619,1302603,Manaus,Amazonas,2016,8495
620,1302702,Manicoré,Amazonas,2016,393
621,1302801,Maraã,Amazonas,2016,472
622,1302900,Maués,Amazonas,2016,401
623,1303007,Nhamundá,Amazonas,2016,0
624,1303106,Nova Olinda do Norte,Amazonas,2016,5
625,1303205,Novo Airão,Amazonas,2016,34
626,1303304,Novo Aripuanã,Amazonas,2016,46
627,1303403,Parintins,Amazonas,2016,2
628,1303502,Pauini,Amazonas,2016,276
629,1303536,Presidente Figueiredo,Amazonas,2016,1668
630,1303569,Rio Preto da Eva,Amazonas,2016,648
631,1303601,Santa Isabel do Rio Negro,Amazonas,2016,3254
632,1303700,Santo Antônio do Içá,Amazonas,2016,481
633,1303809,São Gabriel da Cachoeira,Amazonas,2016,10579
634,1303908,São Paulo de Olivença,Amazonas,2016,438
635,1303957,São Sebastião do Uatumã,Amazonas,2016,7
636,1304005,Silves,Amazonas,2016,1
637,1304062,Tabatinga,Amazonas,2016,620
638,1304062,Tabatinga,Amazonas,2016,620
639,1304104,Tapauá,Amazonas,2016,494
640,1304203,Tefé,Amazonas,2016,990
641,1304237,Tonantins,Amazonas,2016,22
642,1304260,Uarini,Amazonas,2016,416
643,1304302,Urucará,Amazonas,2016,19
644,1304401,Urucurituba,Amazonas,2016,0
645,2100055,Açalândia,Maranhão,2016,0
646,2100154,Água Doce do Maranhão,Maranhão,2016,0
647,2100203,Alcântara,Maranhão,2016,0
648,2100302,Aldeias Altas,Maranhão,2016,0
649,2100401,Altamira do Maranhão,Maranhão,2016,0
650,2100435,Alto Alegre do Maranhão,Maranhão,2016,0
651,2100476,Alto Alegre do Pindaré,Maranhão,2016,0
652,2100550,Amapá do Maranhão,Maranhão,2016,5
653,2100600,Amarante do Maranhão,Maranhão,2016,0
654,2100832,Apicum-Açu,Maranhão,2016,0
655,2100873,Araguanã,Maranhão,2016,0
656,2100907,Arame,Maranhão,2016,0
657,2101004,Arari,Maranhão,2016,0
658,2101202,Bacabal,Maranhão,2016,0
659,2101301,Balsas,Maranhão,2016,0
660,2101400,Barra do Corda,Maranhão,2016,0
661,2101509,Barreirinhas,Maranhão,2016,0
662,2101608,Bernardo do Mearim,Maranhão,2016,0
663,2101707,Boa Vista do Gurupi,Maranhão,2016,0
664,2101772,Bom Jardim,Maranhão,2016,0
665,2101836,Bom Jesus das Selvas,Maranhão,2016,0
666,2101905,Brejo,Maranhão,2016,0
667,2101939,Brejo de Areia,Maranhão,2016,1
668,2102002,Buriti,Maranhão,2016,0
669,2102200,Buriticupu,Maranhão,2016,0
670,2102251,Campestre do Maranhão,Maranhão,2016,0
671,2102300,Cândido Mendes,Maranhão,2016,20
672,2102507,Carutapera,Maranhão,2016,0
673,2103000,Caxias,Maranhão,2016,0
674,2103000,Caxias,Maranhão,2016,0
675,2103109,Cedral,Maranhão,2016,0
676,2103158,Centro do Guilherme,Maranhão,2016,2
677,2103174,Centro Novo do Maranhão,Maranhão,2016,18
678,2103257,Cidelândia,Maranhão,2016,0
679,2103307,Codó,Maranhão,2016,0
680,2103406,Colinas,Maranhão,2016,0
681,2103554,Conceição do Lago-Açu,Maranhão,2016,0
682,2103604,Coroatá,Maranhão,2016,0
683,2104008,Esperantinópolis,Maranhão,2016,11
684,2104057,Estreito,Maranhão,2016,0
685,2104073,Formosa da Serra Negra,Maranhão,2016,0
686,2104099,Fortuna,Maranhão,2016,0
687,2104305,Godofredo Viana,Maranhão,2016,0
688,2104404,Gonçalves Dias,Maranhão,2016,0
689,2104503,Governador Archer,Maranhão,2016,0
690,2104552,Governador Edison Lobão,Maranhão,2016,0
691,2104602,Governador Eugênio Barros,Maranhão,2016,0
692,2104628,Governador Luiz Rocha,Maranhão,2016,0
693,2104651,Governador Newton Bello,Maranhão,2016,0
694,2104677,Governador Nunes Freire,Maranhão,2016,18
695,2104800,Grajaú,Maranhão,2016,1
696,2104909,Guimarães,Maranhão,2016,0
697,2105005,Icatu,Maranhão,2016,0
698,2105104,Igarapé Grande,Maranhão,2016,0
699,2105302,Imperatriz,Maranhão,2016,1
700,2105351,Itaipava do Grajaú,Maranhão,2016,1
701,2105401,Itapecuru Mirim,Maranhão,2016,0
702,2105427,Itinga do Maranhão,Maranhão,2016,1
703,2105450,Jatobá,Maranhão,2016,0
704,2105476,Jenipapo dos Vieiras,Maranhão,2016,0
705,2105609,Joselândia,Maranhão,2016,0
706,2105658,Junco do Maranhão,Maranhão,2016,0
707,2105708,Lago da Pedra,Maranhão,2016,2
708,2105963,Lagoa Grande do Maranhão,Maranhão,2016,0
709,2105989,Lajeado Novo,Maranhão,2016,0
710,2106003,Lima Campos,Maranhão,2016,0
711,2106201,Luís Domingues,Maranhão,2016,0
712,2106326,Maracaçumé,Maranhão,2016,12
713,2106359,Marajá do Sena,Maranhão,2016,0
714,2106375,Maranhãozinho,Maranhão,2016,0
715,2106409,Mata Roma,Maranhão,2016,0
716,2106608,Matões,Maranhão,2016,0
717,2106806,Mirinzal,Maranhão,2016,0
718,2107001,Monção,Maranhão,2016,0
719,2107001,Montes Altos,Maranhão,2016,0
720,2107357,Nova Olinda do Maranhão,Maranhão,2016,1
721,2107407,Olho d'Água das Cunhãs,Maranhão,2016,0
722,2107506,Paço do Lumiar,Maranhão,2016,0
723,2107605,Palmeirândia,Maranhão,2016,0
724,2107704,Paraibano,Maranhão,2016,0
725,2107803,Parnarama,Maranhão,2016,0
726,2107902,Pastos Bons,Maranhão,2016,0
727,2108009,Paulo Ramos,Maranhão,2016,0
728,2108108,Pedreiras,Maranhão,2016,0
729,2108207,Pedro do Rosário,Maranhão,2016,0
730,2108306,Penalva,Maranhão,2016,0
731,2108405,Peritoró,Maranhão,2016,3
732,2108504,Pindaré-Mirim,Maranhão,2016,0
733,2108603,Pinheiro,Maranhão,2016,0
734,2108702,Pirapemas,Maranhão,2016,0
735,2108900,Poção de Pedras,Maranhão,2016,1
736,2109007,Porto Franco,Maranhão,2016,0
737,2109106,Presidente Dutra,Maranhão,2016,0
738,2109205,Presidente Juscelino,Maranhão,2016,0
739,2109239,Presidente Médici,Maranhão,2016,0
740,2109270,Presidente Sarney,Maranhão,2016,0
741,2109304,Presidente Vargas,Maranhão,2016,0
742,2109453,Ribamar Fiquene,Maranhão,2016,0
743,2109601,Rosário,Maranhão,2016,0
744,2109759,Santa Filomena do Maranhão,Maranhão,2016,0
745,2109809,Santa Helena,Maranhão,2016,1
746,2109908,Santa Inês,Maranhão,2016,0
747,2110005,Santa Luzia,Maranhão,2016,0
748,2110039,Santa Luzia do Paruá,Maranhão,2016,1
749,2110104,Santa Quitéria do Maranhão,Maranhão,2016,1
750,2110203,Santa Rita,Maranhão,2016,1
751,2110302,Santo Antônio dos Lopes,Maranhão,2016,0
752,2110500,São João Batista,Maranhão,2016,1
753,2110609,São João do Carú,Maranhão,2016,0
754,2110658,São João do Paraíso,Maranhão,2016,0
755,2110708,São João do Soter,Maranhão,2016,1
756,2110807,São João dos Patos,Maranhão,2016,0
757,2111003,São José de Ribamar,Maranhão,2016,0
758,2111102,São José dos Basílios,Maranhão,2016,0
759,2111201,São Luís,Maranhão,2016,0
760,2111409,São Luís Gonzaga do Maranhão,Maranhão,2016,0
761,2111508,São Mateus do Maranhão,Maranhão,2016,0
762,2111532,São Pedro da Água Branca,Maranhão,2016,1
763,2111607,São Raimundo das Mangabeiras,Maranhão,2016,0
764,1500107,Abaetetuba,Pará,2016,1
765,1500131,Abel Figueiredo,Pará,2016,1
766,1500206,Acará,Pará,2016,2
767,1500305,Afuá,Pará,2016,512
768,1500347,Água Azul do Norte,Pará,2016,0
769,1500404,Alenquer,Pará,2016,99
770,1500503,Almeirim,Pará,2016,713
771,1500602,Altamira,Pará,2016,21
772,1500701,Anajás,Pará,2016,2112
773,1500800,Ananindeua,Pará,2016,2
774,1500859,Anapu,Pará,2016,54
775,1500909,Augusto Corrêa,Pará,2016,0
776,1500958,Aurora do Pará,Pará,2016,5
777,1501006,Aveiro,Pará,2016,0
778,1501105,Bagre,Pará,2016,127
779,1501204,Baião,Pará,2016,50
780,1501253,Bannach,Pará,2016,5
781,1501303,Barcarena,Pará,2016,0
782,1501402,Belém,Pará,2016,3
783,1501501,Bonito,Pará,2016,0
784,1501576,Benevides,Pará,2016,0
785,1501600,Bom Jesus do Tocantins,Pará,2016,2
786,1501709,Bragança,Pará,2016,0
787,1501725,Brasil Novo,Pará,2016,0
788,1501758,Brejo Grande do Araguaia,Pará,2016,21
789,1501782,Breu Branco,Pará,2016,30
790,1501808,Breves,Pará,2016,1731
791,1501907,Bujaru,Pará,2016,0
792,1502004,Cachoeira do Arari,Pará,2016,0
793,1501956,Cachoeira do Piriá,Pará,2016,3
794,1502103,Cametá,Pará,2016,2
795,1502152,Canaã dos Carajás,Pará,2016,1
796,1502202,Capanema,Pará,2016,0
797,1502301,Capitão Poço,Pará,2016,0
798,1502400,Castanhal,Pará,2016,0
799,1502509,Chaves,Pará,2016,402
800,1502608,Colares,Pará,2016,0
801,1502707,Conceição do Araguaia,Pará,2016,0
802,1502756,Concórdia do Pará,Pará,2016,2
803,1502764,Cumaru do Norte,Pará,2016,28
804,1502772,Curionópolis,Pará,2016,1
805,1502806,Curralinho,Pará,2016,977
806,1502855,Curuá,Pará,2016,0
807,1502905,Curuçá,Pará,2016,0
808,1502939,Dom Eliseu,Pará,2016,0
809,1502954,Eldorado do Carajás,Pará,2016,0
810,1503002,Faro,Pará,2016,0
811,1503044,Floresta do Araguaia,Pará,2016,0
812,1503077,Garrafão do Norte,Pará,2016,0
813,1503093,Goianésia do Pará,Pará,2016,0
814,1503101,Gurupá,Pará,2016,6
815,1503200,Igarapé-Açu,Pará,2016,0
816,1503309,Igarapé-Miri,Pará,2016,2
817,1503408,Inhangapi,Pará,2016,0
818,1503457,Ipixuna do Pará,Pará,2016,2
819,1503507,Irituia,Pará,2016,0
820,1503606,Itaituba,Pará,2016,1932
821,1503705,Itupiranga,Pará,2016,6
822,1503754,Jacareacanga,Pará,2016,383
823,1503804,Jacundá,Pará,2016,0
824,1503903,Juruti,Pará,2016,3
825,1504000,Limoeiro do Ajuru,Pará,2016,6
826,1504059,Mãe do Rio,Pará,2016,0
827,1504109,Magalhães Barata,Pará,2016,0
828,1504208,Marabá,Pará,2016,10
829,1504307,Maracanã,Pará,2016,0
830,1504406,Marapanim,Pará,2016,0
831,1504422,Marituba,Pará,2016,2
832,1504455,Medicilândia,Pará,2016,0
833,1504505,Melgaço,Pará,2016,34
834,1504604,Mocajuba,Pará,2016,2
835,1504703,Moju,Pará,2016,0
836,1504752,Mojuí dos Campos,Pará,2016,0
837,1504802,Monte Alegre,Pará,2016,30
838,1504901,Muanã,Pará,2016,38
839,1504950,Nova Esperança do Piriá,Pará,2016,0
840,1504976,Nova Ipixuna,Pará,2016,0
841,1505007,Nova Timboteua,Pará,2016,0
842,1505031,Novo Progresso,Pará,2016,237
843,1505064,Novo Repartimento,Pará,2016,16
844,1505106,Óbidos,Pará,2016,237
845,1505205,Oeiras do Pará,Pará,2016,88
846,1505304,Oriximiná,Pará,2016,27
847,1505403,Ourém,Pará,2016,0
848,1505437,Ourilândia do Norte,Pará,2016,967
849,1505486,Pacajá,Pará,2016,465
850,1505494,Palestina do Pará,Pará,2016,0
851,1505502,Paragominas,Pará,2016,1
852,1505536,Parauapebas,Pará,2016,22
853,1505601,Peixe-Boi,Pará,2016,0
854,1505908,Prainha,Pará,2016,0
855,1505650,Placas,Pará,2016,0
856,1505900,Ponta de Pedras,Pará,2016,14
857,1505809,Portel,Pará,2016,1219
858,1505907,Porto de Moz,Pará,2016,2
859,1506000,Prainha,Pará,2016,1
860,1506138,Redenção,Pará,2016,7
861,1506161,Rio Maria,Pará,2016,2
862,1506187,Rondon do Pará,Pará,2016,1
863,1506195,Rurópolis,Pará,2016,8
864,1506203,Salinópolis,Pará,2016,0
865,1506302,Salvaterra,Pará,2016,0
866,1506351,Santa Bárbara do Pará,Pará,2016,0
867,1506401,Santa Cruz do Arari,Pará,2016,1
868,1506500,Santa Izabel do Pará,Pará,2016,1
869,1506559,Santa Luzia do Pará,Pará,2016,0
870,1506583,Santa Maria das Barreiras,Pará,2016,2
871,1506609,Santa Maria do Pará,Pará,2016,1
872,1506708,Santana do Araguaia,Pará,2016,0
873,1506807,Santarém,Pará,2016,6
874,1506906,Santarém Novo,Pará,2016,0
875,1507003,Santo Antônio do Tauá,Pará,2016,0
876,1507102,São Caetano de Odivelas,Pará,2016,0
877,1507151,São Domingos do Araguaia,Pará,2016,0
878,1507201,São Domingos do Capim,Pará,2016,1
879,1507300,São Félix do Xingu,Pará,2016,336
880,1507409,São Francisco do Pará,Pará,2016,0
881,1507458,São Geraldo do Araguaia,Pará,2016,2
882,1507466,São João da Ponta,Pará,2016,0
883,1507474,São João de Pirabas,Pará,2016,0
884,1507508,São João do Araguaia,Pará,2016,3
885,1507607,São Miguel do Guamá,Pará,2016,1
886,1507706,São Sebastião da Boa Vista,Pará,2016,1453
887,1507755,Sapucaia,Pará,2016,0
888,1507805,Senador José Porfírio,Pará,2016,3
889,1507904,Soure,Pará,2016,0
890,1507961,Tailândia,Pará,2016,0
891,1507979,Terra Alta,Pará,2016,0
892,1508035,Terra Santa,Pará,2016,0
893,1508001,Tomé-Açu,Pará,2016,0
894,1508050,Tracuateua,Pará,2016,0
895,1508084,Trairão,Pará,2016,9
896,1508100,Tucumã,Pará,2016,264
897,1508100,Tucuruí,Pará,2016,57
898,1508126,Ulianópolis,Pará,2016,2
899,1508159,Uruará,Pará,2016,1
900,1508209,Vigia,Pará,2016,1
901,1508308,Viseu,Pará,2016,0
902,1508357,Vitória do Xingu,Pará,2016,0
903,1508407,Xinguara,Pará,2016,1
904,1100015,Alta Floresta D'Oeste,Rondônia,2016,6
905,1100379,Alto Alegre dos Parecis,Rondônia,2016,1
906,1100403,Alto Paraíso,Rondônia,2016,213
907,1100346,Alvorada D'Oeste,Rondônia,2016,23
908,1100023,Ariquemes,Rondônia,2016,98
909,1100452,Buritis,Rondônia,2016,82
910,1100031,Cabixi,Rondônia,2016,3
911,1100601,Cacaulândia,Rondônia,2016,10
912,1100049,Cacoal,Rondônia,2016,1
913,1100700,Campo Novo de Rondônia,Rondônia,2016,6
914,1100809,Candeias do Jamari,Rondônia,2016,991
915,1100908,Castanheiras,Rondônia,2016,0
916,1100056,Cerejeiras,Rondônia,2016,1
917,1100924,Chupinguaia,Rondônia,2016,0
918,1100064,Colorado do Oeste,Rondônia,2016,1
919,1100072,Corumbiara,Rondônia,2016,0
920,1100080,Costa Marques,Rondônia,2016,94
921,1100940,Cujubim,Rondônia,2016,299
922,1100098,Espigão D'Oeste,Rondônia,2016,0
923,1101005,Governador Jorge Teixeira,Rondônia,2016,2
924,1100106,Guajará-Mirim,Rondônia,2016,285
925,1101104,Itapuã do Oeste,Rondônia,2016,225
926,1100114,Jaru,Rondônia,2016,6
927,1100122,Ji-Paraná,Rondônia,2016,4
928,1100130,Machadinho D'Oeste,Rondônia,2016,1214
929,1101203,Ministro Andreazza,Rondônia,2016,1
930,1101302,Mirante da Serra,Rondônia,2016,2
931,1101401,Monte Negro,Rondônia,2016,67
932,1100148,Nova Brasilândia D'Oeste,Rondônia,2016,3
933,1100338,Nova Mamoré,Rondônia,2016,145
934,1101435,Nova União,Rondônia,2016,0
935,1100502,Novo Horizonte do Oeste,Rondônia,2016,0
936,1100155,Ouro Preto do Oeste,Rondônia,2016,15
937,1101450,Parecis,Rondônia,2016,0
938,1100189,Pimenta Bueno,Rondônia,2016,3
939,1101468,Pimenteiras do Oeste,Rondônia,2016,0
940,1100205,Porto Velho,Rondônia,2016,2887
941,1100254,Presidente Médici,Rondônia,2016,0
942,1101476,Primavera de Rondônia,Rondônia,2016,0
943,1100262,Rio Crespo,Rondônia,2016,70
944,1100288,Rolim de Moura,Rondônia,2016,4
945,1100296,Santa Luzia D'Oeste,Rondônia,2016,0
946,1101484,São Felipe D'Oeste,Rondônia,2016,0
947,1101492,São Francisco do Guaporé,Rondônia,2016,10
948,1100320,São Miguel do Guaporé,Rondônia,2016,2
949,1101500,Seringueiras,Rondônia,2016,2
950,1101559,Teixeirópolis,Rondônia,2016,0
951,1101609,Theobroma,Rondônia,2016,2
952,1101708,Urupá,Rondônia,2016,2
953,1101757,Vale do Anari,Rondônia,2016,36
954,1101807,Vale do Paraíso,Rondônia,2016,1
955,1100304,Vilhena,Rondônia,2016,0
956,1400050,Alto Alegre,Roraima,2016,1246
957,1400027,Amajari,Roraima,2016,1069
958,1400100,Boa Vista,Roraima,2016,50
959,1400159,Bonfim,Roraima,2016,39
960,1400175,Cantá,Roraima,2016,214
961,1400209,Caracaraí,Roraima,2016,398
962,1400233,Caroebe,Roraima,2016,261
963,1400282,Iracema,Roraima,2016,204
964,1400308,Mucajaí,Roraima,2016,650
965,1400407,Normandia,Roraima,2016,5
966,1400456,Pacaraima,Roraima,2016,184
967,1400472,Rorainópolis,Roraima,2016,790
968,1400506,São João da Baliza,Roraima,2016,482
969,1400605,São Luiz,Roraima,2016,66
970,1400704,Uiramutã,Roraima,2016,71
971,1700251,Abreulândia,Tocantins,2016,0
972,1700301,Almas,Tocantins,2016,0
973,1700707,Araguatins,Tocantins,2016,6
974,1702703,Aurora do Tocantins,Tocantins,2016,0
975,1703602,Conceição do Tocantins,Tocantins,2016,0
976,1710508,Itacajá,Tocantins,2016,0
977,1710706,Itaguatins,Tocantins,2016,2
978,1712009,Marianópolis do Tocantins,Tocantins,2016,0
979,1712801,Maurilândia do Tocantins,Tocantins,2016,0
980,1713304,Miranorte,Tocantins,2016,0
981,1714203,Natividade,Tocantins,2016,0
982,1721000,Palmas,Tocantins,2016,3
983,1718204,Porto Nacional,Tocantins,2016,0
984,1718840,Sandolândia,Tocantins,2016,0
985,1718865,Santa Fé do Araguaia,Tocantins,2016,0
986,1720903,Taguatinga,Tocantins,2016,0
987,1721208,Tocantinópolis,Tocantins,2016,0
988,1722107,Xambioá,Tocantins,2016,0
989,5100102,Acorizal,Mato Grosso,2016,0
990,5100201,Água Boa,Mato Grosso,2016,0
991,5100250,Alta Floresta,Mato Grosso,2016,0
992,5100300,Alto Araguaia,Mato Grosso,2016,0
993,5100359,Alto Boa Vista,Mato Grosso,2016,0
994,5100409,Alto Taquari,Mato Grosso,2016,0
995,5100508,Apiacás,Mato Grosso,2016,0
996,5100607,Araguaiana,Mato Grosso,2016,0
997,5100805,Araputanga,Mato Grosso,2016,0
998,5101001,Aripuanã,Mato Grosso,2016,23
999,5101209,Barra do Bugres,Mato Grosso,2016,0
1000,5101704,Barra do Garças,Mato Grosso,2016,0
1001,5101852,Bom Jesus do Araguaia,Mato Grosso,2016,0
1002,5101902,Brasnorte,Mato Grosso,2016,1
1003,5102504,Cáceres,Mato Grosso,2016,0
1004,5102603,Campinápolis,Mato Grosso,2016,0
1005,5102637,Campo Novo do Parecis,Mato Grosso,2016,0
1006,5102678,Campo Verde,Mato Grosso,2016,0
1007,5102686,Campos de Júlio,Mato Grosso,2016,0
1008,5102702,Canarana,Mato Grosso,2016,0
1009,5102793,Carlinda,Mato Grosso,2016,0
1010,5102850,Castanheira,Mato Grosso,2016,0
1011,5103007,Chapada dos Guimarães,Mato Grosso,2016,0
1012,5103056,Cláudia,Mato Grosso,2016,0
1013,5103106,Cocalinho,Mato Grosso,2016,0
1014,5103205,Colíder,Mato Grosso,2016,2
1015,5103254,Colniza,Mato Grosso,2016,455
1016,5103304,Comodoro,Mato Grosso,2016,0
1017,5103353,Confresa,Mato Grosso,2016,0
1018,5103361,Conquista D'Oeste,Mato Grosso,2016,0
1019,5103379,Cotriguaçu,Mato Grosso,2016,0
1020,5103403,Cuiabá,Mato Grosso,2016,0
1021,5103502,Diamantino,Mato Grosso,2016,0
1022,5103601,Dom Aquino,Mato Grosso,2016,0
1023,5103858,Gaúcha do Norte,Mato Grosso,2016,0
1024,5104104,Guarantã do Norte,Mato Grosso,2016,1
1025,5104203,Guiratinga,Mato Grosso,2016,1
1026,5104526,Ipiranga do Norte,Mato Grosso,2016,0
1027,5104559,Itaúba,Mato Grosso,2016,0
1028,5105002,Jaciara,Mato Grosso,2016,0
1029,5105101,Juara,Mato Grosso,2016,0
1030,5105150,Juína,Mato Grosso,2016,1
1031,5105176,Juruena,Mato Grosso,2016,0
1032,5105259,Lambari D'Oeste,Mato Grosso,2016,0
1033,5105309,Lucas do Rio Verde,Mato Grosso,2016,1
1034,5105580,Marcelândia,Mato Grosso,2016,0
1035,5105606,Matupá,Mato Grosso,2016,0
1036,5105622,Mirassol d'Oeste,Mato Grosso,2016,0
1037,5105903,Nobres,Mato Grosso,2016,0
1038,5106109,Nossa Senhora do Livramento,Mato Grosso,2016,0
1039,5106158,Nova Bandeirantes,Mato Grosso,2016,74
1040,5108808,Nova Guarita,Mato Grosso,2016,0
1041,5106182,Nova Lacerda,Mato Grosso,2016,0
1042,5108857,Nova Marilândia,Mato Grosso,2016,0
1043,5108907,Nova Maringá,Mato Grosso,2016,0
1044,5108956,Nova Monte Verde,Mato Grosso,2016,0
1045,5106224,Nova Mutum,Mato Grosso,2016,0
1046,5106174,Nova Nazaré,Mato Grosso,2016,0
1047,5106232,Nova Olímpia,Mato Grosso,2016,0
1048,5106240,Nova Ubiratã,Mato Grosso,2016,0
1049,5106257,Nova Xavantina,Mato Grosso,2016,0
1050,5106273,Novo Horizonte do Norte,Mato Grosso,2016,0
1051,5106265,Novo Mundo,Mato Grosso,2016,0
1052,5106299,Paranaíta,Mato Grosso,2016,0
1053,5106307,Paranatinga,Mato Grosso,2016,1
1054,5106372,Pedra Preta,Mato Grosso,2016,0
1055,5106422,Peixoto de Azevedo,Mato Grosso,2016,3
1056,5106505,Poconé,Mato Grosso,2016,0
1057,5106752,Pontes e Lacerda,Mato Grosso,2016,2
1058,5106778,Porto Alegre do Norte,Mato Grosso,2016,0
1059,5106802,Porto dos Gaúchos,Mato Grosso,2016,0
1060,5106828,Porto Esperidão,Mato Grosso,2016,0
1061,5106851,Porto Estrela,Mato Grosso,2016,0
1062,5107008,Poxoréu,Mato Grosso,2016,0
1063,5107040,Primavera do Leste,Mato Grosso,2016,0
1064,5107065,Querência,Mato Grosso,2016,0
1065,5107156,Ribeirãozinho,Mato Grosso,2016,0
1066,5107206,Rio Branco,Mato Grosso,2016,0
